,Article.Title,Link,Date.Published,News.Outlet,Preview,Key.Author,All.Authors
80,Chemours PFAS discharge permit criticized in Wilmington | Raleigh ...,<a href='https://www.newsobserver.com/news/politics-government/article262742052.html' target='_blank'>Link to Article</a>,6/25/22,www.newsobserver.com,"The chemical company Chemours wants to remove 99% of the forever chemicals in groundwater under its plant, but Wilmington residents say the company can do more.",Adam Wagner,NA
81,"NC offshore wind auctions won by Duke Energy, TotalEnergies ...",<a href='https://www.newsobserver.com/news/business/article261379932.html' target='_blank'>Link to Article</a>,5/12/22,www.newsobserver.com,Duke Energy has to submit a draft plan to reduce carbon emissions next week. Company officials said winning the lease gives them options.,Adam Wagner,NA
82,NC Gov. Cooper names Peter Ledford to lead energy transition ...,<a href='https://www.newsobserver.com/news/politics-government/article263869027.html' target='_blank'>Link to Article</a>,7/27/22,www.newsobserver.com,"Peter Ledford is an attorney for the N.C. Sustainable Energy Association, where he has become a familiar advocate for renewable sources.",Adam Wagner,NA
83,"Chemours, industry lobbyists oppose PFAS water cleanup bill ...",<a href='https://www.newsobserver.com/news/politics-government/article262071277.html' target='_blank'>Link to Article</a>,6/2/22,www.newsobserver.com,"DEQ Secretary Elizabeth Biser said it’s “not a political issue,” but chemical and manufacturer lobbyists argued against the legislation.",Adam Wagner,NA
84,Weatherization programs can lower NC residents' energy bills ...,<a href='https://www.newsobserver.com/news/state/north-carolina/article258971123.html' target='_blank'>Link to Article</a>,3/4/22,www.newsobserver.com,"President Joe Biden called weatherization of homes and businesses a tool to address climate change. What is it, and how can you get it in NC?",Adam Wagner,NA
85,"Water in Raleigh, Durham, Chapel Hill contains PFAS above new ...",<a href='https://www.newsobserver.com/news/local/article262621292.html' target='_blank'>Link to Article</a>,6/17/22,www.newsobserver.com,Many water utilities in the Triangle have recently measured higher levels of “forever chemicals” than the EPA’s new health advisory levels.,Adam Wagner,NA
86,Economic analyses put offshore wind's NC impact in billions ...,<a href='https://www.newsobserver.com/news/politics-government/article257308252.html' target='_blank'>Link to Article</a>,2/9/22,www.newsobserver.com,"What kind of jobs can offshore wind bring to North Carolina, and is the state doing anything to prepare for them?",Adam Wagner,NA
87,"Shell renewable energy executive talks wind, hydrogen at UNC ...",<a href='https://www.newsobserver.com/news/business/article259881620.html' target='_blank'>Link to Article</a>,3/29/22,www.newsobserver.com,Shell is one of the world’s largest oil and gas companies. Is it ‘antithetical’ for the company to be involved in ‘the energy of the future’?,Adam Wagner,NA
88,"At Raleigh event, Fort Bragg official outlines renewable energy efforts",<a href='https://www.newsobserver.com/news/politics-government/article262027382.html' target='_blank'>Link to Article</a>,6/4/22,www.newsobserver.com,Fort Bragg in North Carolina is building the Department of Defense’s first floating solar farm. But the base is planning even more renewable efforts.,Adam Wagner,NA
89,'Right to repair' equipment removed from NC Senate farm bill. Why it ...,<a href='https://www.newsobserver.com/news/politics-government/article261738957.html' target='_blank'>Link to Article</a>,5/24/22,www.newsobserver.com,Should farmers be able to diagnose and repair their equipment? The NC Senate on Tuesday stalled a measure that would have allowed it.,Adam Wagner,NA
