ID,Time Started,Time Finished,Manufacturer,OS,Audience,Country,Area,County,City,Provider,Gender,Age,Year Of Birth,How often do you hear about inflation in the media?,How often do you hear about COVID-19 in the media?,How often do you hear about climate change in the media?,How often do you hear about border security in the media?,How often do you hear about gun policies in the media?,How often do you hear about abortion in the media?,How often do you hear about Ukraine in the media?,Marital Status,Number of children,Education,Employment Status,Career,Race,Income,Spoken Languages,Organization Role,Number of Employees,Residential Postal Code,Location Postal Code,US Census Region,US Census Division,US Congressional District,DMA Code,DMA Name,Weight,
-843829475,2022-11-28 16:15:33,2022-11-28 16:16:16,Unknown,iOS,Audience 1,US,Georgia,"Dekalb, Georgia, United States",Decatur,Unknown,male,35 - 44,1983,At least once a week,At least once a week,Several times a year,At least once a month,At least once a week,At least once a month,At least once a month,separated,six_or_more,high_school,other,other,black,lower_i,en,other_non_management,prefer_not_to_say,30297 US,30032,South,South Atlantic,5,524,Atlanta,0.9,
-2115126080,2022-11-29 21:10:49,2022-11-29 21:11:48,Unknown,Android,Audience 1,US,Georgia,"Chatham, Georgia, United States",Pooler,Unknown,female,35 - 44,1978,Several times a year,At least once a week,Several times a year,Once a year or less,At least once a week,Several times a year,At least once a week,divorced,four,high_school,employed_for_wages,manufacturing_other,white,lower_ii,en,other_non_management,greater_than_fivethousands,31322 US,31322,South,South Atlantic,1,507,Savannah,0.72,
-822751000,2022-12-05 14:02:13,2022-12-05 14:03:11,Unknown,Android,Audience 1,US,Georgia,"Harris, Georgia, United States",Cataula,Unknown,female,45 - 54,1972,At least once a week,At least once a week,Several times a year,At least once a week,At least once a week,At least once a week,At least once a week,married,one,postgraduate,unable_to_work,other,black,lower_ii,en,prefer_not_to_say,do_not_work,31903 US,31804,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",1.28,
-225310350,2022-12-02 22:19:31,2022-12-02 22:20:33,Unknown,Web,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,male,> 54,1953,At least once a week,At least once a week,At least once a month,At least once a week,At least once a month,At least once a week,At least once a week,married,one,university,retired,other,black,lower_ii,en,other_non_management,do_not_work,31701 US,31707,South,South Atlantic,2,525,"Albany, GA",2.73,
-1322289233,2022-11-28 19:10:51,2022-11-28 19:12:05,Unknown,iOS,Audience 1,US,Georgia,"Richmond, Georgia, United States",Augusta,Unknown,female,> 54,1948,At least once a week,Never,At least once a week,At least once a month,At least once a week,At least once a week,At least once a week,widowed,five,university,retired,other,black,lower_ii,en,other_non_management,do_not_work,30906 US,30906,South,South Atlantic,12,520,Augusta-Aiken,5.22,
759096863,2022-11-28 17:22:02,2022-11-28 17:22:40,Unknown,iOS,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Fort Benning,Unknown,female,25 - 34,1993,At least once a week,At least once a month,At least once a month,Several times a year,Several times a year,At least once a month,At least once a month,married,one,high_school,homemaker,other,black,lower_ii,en,not_work,one,31905 US,31905,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.51,
826208192,2022-11-29 20:57:07,2022-11-29 20:57:52,Unknown,iOS,Audience 1,US,Georgia,"Screven, Georgia, United States",Newington,Unknown,female,18 - 24,2002,Never,Several times a year,Once a year or less,Several times a year,Several times a year,Several times a year,Never,single,one,high_school,employed_for_wages,hotel_and_food_services,black,lower_i,en,not_work,thousandone_to_fivethousands,30446 US,30446,South,South Atlantic,12,507,Savannah,0.44,
-7759513,2022-11-28 16:17:32,2022-11-28 16:18:19,Unknown,Web,Audience 1,US,Georgia,"Lee, Georgia, United States",Leesburg,Unknown,male,35 - 44,1987,At least once a week,At least once a week,Several times a year,Several times a year,At least once a month,At least once a month,At least once a week,single,zero,university,self_employed,retail,black,lower_ii,en,c_level_executive,greater_than_fivethousands,31707 US,31763,South,South Atlantic,2,525,"Albany, GA",0.63,
-482461220,2022-11-30 01:03:45,2022-11-30 01:04:14,Unknown,iOS,Audience 1,US,Georgia,"Brantley, Georgia, United States",Hoboken,Unknown,male,18 - 24,2002,At least once a week,At least once a month,At least once a month,Several times a year,At least once a month,At least once a week,At least once a month,single,zero,high_school,self_employed,hotel_and_food_services,white,middle_i,en,senior_management,six_to_ten,31542 US,31542,South,South Atlantic,1,561,Jacksonville,0.65,
470862062,2022-11-29 11:16:58,2022-11-29 11:17:25,Unknown,Web,Audience 1,US,Georgia,"Treutlen, Georgia, United States",Soperton,Unknown,female,35 - 44,1979,At least once a month,At least once a week,At least once a month,Several times a year,At least once a week,At least once a month,Several times a year,separated,one,vocational_technical_college,employed_for_wages,information_other,white,middle_ii,en,prefer_not_to_say,twohundrendfiftyone_to_fivehundrends,30445 US,30457,South,South Atlantic,12,507,Savannah,0.61,
-1204323315,2022-11-28 17:18:55,2022-11-28 17:19:18,Unknown,iOS,Audience 1,US,Georgia,"Glynn, Georgia, United States",Saint Simons Island,Unknown,female,35 - 44,1985,At least once a week,At least once a week,Several times a year,Several times a year,At least once a week,At least once a week,At least once a week,single,zero,high_school,employed_for_wages,health_care_and_social_assistance,white,lower_i,en,other_non_management,thousandone_to_fivethousands,31522 US,31522,South,South Atlantic,1,561,Jacksonville,0.42,
-1509196030,2022-11-28 16:03:43,2022-11-28 16:04:36,Unknown,Web,Audience 1,US,Georgia,"Gwinnett, Georgia, United States",Lawrenceville,Unknown,male,18 - 24,2003,At least once a month,At least once a month,At least once a week,At least once a week,At least once a week,Several times a year,At least once a month,single,zero,high_school,unemployed_looking,retail,other,middle_ii,en,director,thousandone_to_fivethousands,30039 US,30043,South,South Atlantic,10,524,Atlanta,0.65,
-1543626614,2022-11-30 11:54:31,2022-11-30 11:56:03,Unknown,iOS,Audience 1,US,Georgia,"Burke, Georgia, United States",Sardis,Unknown,female,18 - 24,2001,Several times a year,Several times a year,Once a year or less,Never,At least once a month,At least once a month,Never,living_with_partner,one,high_school,employed_for_wages,manufacturing_computer_and_electronics,white,lower_i,en,not_work,do_not_work,29691 US,30456,South,South Atlantic,12,520,Augusta-Aiken,0.44,
1667799812,2022-11-28 15:54:39,2022-11-28 15:55:12,Unknown,Web,Audience 1,US,Georgia,"Bacon, Georgia, United States",Alma,Unknown,female,45 - 54,1972,At least once a week,At least once a month,At least once a month,Several times a year,Several times a year,Several times a year,At least once a month,married,zero,university,unemployed_looking,homemaker,white,lower_ii,en,prefer_not_to_say,two_to_five,31510 US,31510,South,South Atlantic,12,507,Savannah,1.28,
-29346338,2022-11-30 01:10:09,2022-11-30 01:10:51,Unknown,Web,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,female,35 - 44,1978,Once a year or less,At least once a week,Once a year or less,Several times a year,Several times a year,Several times a year,Several times a year,married,zero,postgraduate,self_employed,automotive,black,high_i,en,owner_partner,fivehundrendsone_to_thousand,45013 US,31707,South,South Atlantic,2,525,"Albany, GA",0.72,
555211955,2022-11-28 21:31:14,2022-11-28 21:33:36,Unknown,iOS,Audience 1,US,Georgia,"Harris, Georgia, United States",Hamilton,Unknown,female,18 - 24,2001,At least once a month,Several times a year,Several times a year,Once a year or less,At least once a week,At least once a week,At least once a week,married,zero,university,employed_for_wages,education,white,middle_i,en,not_work,greater_than_fivethousands,36867 US,31811,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.44,
1362911406,2022-11-30 14:06:43,2022-11-30 14:07:19,Unknown,iOS,Audience 1,US,Georgia,"Harris, Georgia, United States",Ellerslie,Unknown,female,25 - 34,1993,At least once a week,At least once a month,Never,Never,Several times a year,At least once a month,Never,married,one,postgraduate,employed_for_wages,government_and_public_administration,white,middle_i,en,faculty_staff,twohundrendfiftyone_to_fivehundrends,36104 US,31807,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.51,
715789917,2022-11-30 01:55:14,2022-11-30 01:55:43,Unknown,iOS,Audience 1,US,Georgia,"Jones, Georgia, United States",Gray,Unknown,female,35 - 44,1984,At least once a week,At least once a month,Never,At least once a month,At least once a month,At least once a month,Never,married,one,high_school,homemaker,other,white,middle_ii,en,not_work,do_not_work,31032 US,31032,South,South Atlantic,8,503,Macon,0.42,
1499387228,2022-11-28 15:54:16,2022-11-28 15:54:57,Unknown,iOS,Audience 1,US,Georgia,"Fulton, Georgia, United States",Atlanta,Unknown,male,35 - 44,1983,At least once a week,At least once a week,At least once a month,At least once a week,At least once a month,At least once a month,At least once a week,married,zero,vocational_technical_college,employed_for_wages,hotel_and_food_services,white,lower_ii,en,other_non_management,greater_than_fivethousands,30004 US,30303,South,South Atlantic,5,524,Atlanta,0.9,
2104601065,2022-11-29 01:23:54,2022-11-29 01:24:06,Unknown,Web,Audience 1,US,Georgia,"Houston, Georgia, United States",Bonaire,Unknown,female,25 - 34,1988,Several times a year,At least once a week,At least once a week,Several times a year,Once a year or less,Several times a year,At least once a week,married,one,postgraduate,employed_for_wages,construction,white,middle_ii,en,product_manager,fiftyone_to_hundrend,31005 US,31005,South,South Atlantic,8,503,Macon,0.42,
759580705,2022-11-29 01:50:02,2022-11-29 01:51:48,Unknown,Web,Audience 1,US,Georgia,"Richmond, Georgia, United States",Hephzibah,Unknown,female,45 - 54,1972,At least once a month,At least once a week,At least once a week,At least once a month,At least once a month,Several times a year,Several times a year,married,two,high_school,self_employed,retail,latino,high_iii,en,owner_partner,twentysix_to_fifty,30815 US,30815,South,South Atlantic,12,520,Augusta-Aiken,1.28,
827441035,2022-11-29 00:43:34,2022-11-29 00:44:35,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,female,35 - 44,1980,At least once a week,At least once a week,At least once a month,At least once a week,At least once a month,At least once a month,At least once a week,divorced,two,postgraduate,self_employed,information_services_and_data,arab,high_ii,en,owner_partner,fiftyone_to_hundrend,90650 US,31903,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.61,
446114580,2022-12-01 02:38:00,2022-12-01 02:39:12,Unknown,Web,Audience 1,US,Georgia,"Tattnall, Georgia, United States",Glennville,Unknown,female,45 - 54,1972,Several times a year,Several times a year,Once a year or less,Several times a year,Several times a year,Several times a year,Several times a year,married,one,vocational_technical_college,self_employed,software,white,high_ii,en,owner_partner,twentysix_to_fifty,91911 US,30427,South,South Atlantic,12,507,Savannah,1.28,
-884511097,2022-11-29 01:49:15,2022-11-29 01:49:57,Unknown,Web,Audience 1,US,Georgia,"Thomas, Georgia, United States",Thomasville,Unknown,male,18 - 24,1998,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,single,zero,university,employed_for_wages,utilities,white,middle_i,en,technical_staff,fivehundrendsone_to_thousand,19125 US,31792,South,South Atlantic,8,530,Tallahassee-Thomasville,1.26,
-54901255,2022-12-01 00:28:10,2022-12-01 00:28:46,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Fort Benning,Unknown,female,25 - 34,1992,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,married,one,university,employed_for_wages,fashion_apparel,asian,high_i,en,director,thousandone_to_fivethousands,77316 US,31905,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.51,
-1011341070,2022-11-29 00:21:28,2022-11-29 00:21:57,Unknown,Web,Audience 1,US,Georgia,"Camden, Georgia, United States",Kingsland,Unknown,male,35 - 44,1984,At least once a week,At least once a week,At least once a week,At least once a week,At least once a month,At least once a month,At least once a week,married,one,vocational_technical_college,employed_for_wages,advertising,arab,middle_ii,en,technical_staff,twentysix_to_fifty,77365 US,31548,South,South Atlantic,1,561,Jacksonville,0.63,
-1530104522,2022-11-29 00:09:31,2022-11-29 00:10:10,Unknown,Web,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,female,45 - 54,1974,At least once a month,At least once a week,At least once a week,At least once a week,Several times a year,At least once a month,At least once a week,married,three,high_school,employed_for_wages,hotel_and_food_services,white,middle_ii,en,administrative_clerical,twentysix_to_fifty,07002 US,31701,South,South Atlantic,2,525,"Albany, GA",0.72,
-1068332787,2022-12-01 02:25:38,2022-12-01 02:27:17,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,female,25 - 34,1996,At least once a week,At least once a week,At least once a week,At least once a week,Several times a year,At least once a month,At least once a month,single,zero,university,employed_for_wages,consulting,black,high_i,en,hr_manager,hundrendone_to_twohundrendsfifty,31904 US,31904,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.85,
-665231991,2022-11-28 16:36:40,2022-11-28 16:37:12,Unknown,iOS,Audience 1,US,Georgia,"Cobb, Georgia, United States",Marietta,Unknown,female,18 - 24,1998,At least once a week,Several times a year,Several times a year,Several times a year,Once a year or less,At least once a month,Several times a year,single,one,high_school,employed_for_wages,legal_services,black,lower_ii,en,faculty_staff,thousandone_to_fivethousands,30060 US,30008,South,South Atlantic,13,524,Atlanta,0.85,
1226947255,2022-11-29 22:14:39,2022-11-29 22:15:07,Unknown,Web,Audience 1,US,Georgia,"Jeff Davis, Georgia, United States",Hazlehurst,Unknown,female,25 - 34,1989,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,married,two,university,employed_for_wages,health_care_and_social_assistance,white,high_i,en,prefer_not_to_say,fiftyone_to_hundrend,31539 US,31539,South,South Atlantic,12,507,Savannah,0.51,
-1079418316,2022-12-05 00:35:16,2022-12-05 00:35:59,Unknown,Android,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,female,35 - 44,1979,At least once a week,At least once a week,At least once a week,Once a year or less,At least once a week,At least once a month,At least once a month,separated,three,high_school,homemaker,homemaker,other,lower_ii,en,owner_partner,two_to_five,35601 US,31909,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.61,
189517159,2022-11-28 16:31:13,2022-11-28 16:32:00,Unknown,Android,Audience 1,US,Georgia,"Glynn, Georgia, United States",Brunswick,Unknown,female,45 - 54,1972,Several times a year,Several times a year,At least once a month,Several times a year,Several times a year,At least once a month,Once a year or less,single,one,university,unable_to_work,hotel_and_food_services,black,lower_i,en,not_work,do_not_work,31520 US,31525,South,South Atlantic,1,561,Jacksonville,1.28,
1082638121,2022-11-28 21:22:01,2022-11-28 21:32:00,Unknown,Web,Audience 1,US,Georgia,"Houston, Georgia, United States",Warner Robins,Unknown,female,35 - 44,1985,At least once a week,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,single,zero,high_school,employed_for_wages,hotel_and_food_services,white,lower_i,en,prefer_not_to_say,fiftyone_to_hundrend,31093 US,31088,South,South Atlantic,8,503,Macon,0.42,
1899543568,2022-12-05 06:56:32,2022-12-05 06:58:46,Unknown,Web,Audience 1,US,Georgia,"Columbia, Georgia, United States",Grovetown,Unknown,female,25 - 34,1991,At least once a month,Never,At least once a month,Once a year or less,At least once a month,Once a year or less,At least once a week,married,one,postgraduate,employed_for_wages,advertising,hispanic,lower_ii,en,supervisor,twentysix_to_fifty,94577 US,30813,South,South Atlantic,12,520,Augusta-Aiken,0.51,
-1991673046,2022-11-28 17:25:11,2022-11-28 17:25:54,Unknown,Android,Audience 1,US,Georgia,"Thomas, Georgia, United States",Thomasville,Unknown,female,> 54,1960,At least once a week,At least once a week,Never,At least once a week,At least once a week,At least once a week,At least once a week,single,zero,high_school,unable_to_work,other,white,lower_i,en,not_work,do_not_work,36732 US,31757,South,South Atlantic,8,530,Tallahassee-Thomasville,2.15,
1496870684,2022-12-04 13:19:13,2022-12-04 13:19:34,Unknown,Web,Audience 1,US,Georgia,"Glynn, Georgia, United States",Brunswick,Unknown,male,25 - 34,1992,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,married,four,postgraduate,employed_for_wages,information_services_and_data,white,high_iii,en,chief_technical_officer,fivehundrendsone_to_thousand,10001 US,31523,South,South Atlantic,1,561,Jacksonville,0.77,
-179899267,2022-11-28 16:20:48,2022-11-28 16:21:19,Unknown,Web,Audience 1,US,Georgia,"Gwinnett, Georgia, United States",Norcross,Unknown,female,> 54,1951,At least once a week,At least once a week,At least once a week,Several times a year,At least once a week,At least once a week,At least once a week,separated,zero,university,employed_for_wages,information_other,black,lower_i,en,c_level_executive,six_to_ten,30091 US,30071,South,South Atlantic,7,524,Atlanta,1.83,
-2028401538,2022-11-30 02:43:44,2022-11-30 02:44:09,Unknown,iOS,Audience 1,US,Georgia,"Crawford, Georgia, United States",Musella,Unknown,male,18 - 24,2004,At least once a month,Several times a year,Several times a year,Several times a year,Several times a year,Several times a year,At least once a month,living_with_partner,zero,university,student,other,black,lower_ii,en,not_work,do_not_work,31066 US,31066,South,South Atlantic,8,503,Macon,2.37,
604513853,2022-11-28 16:03:48,2022-11-28 16:04:17,Unknown,Android,Audience 1,US,Georgia,"Clarke, Georgia, United States",Athens,Unknown,male,25 - 34,1995,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a month,married,zero,university,employed_for_wages,information_services_and_data,black,lower_ii,en,supervisor,fivehundrendsone_to_thousand,30303 US,30606,South,South Atlantic,10,524,Atlanta,1.26,
-157705746,2022-11-28 16:51:30,2022-11-28 16:54:36,Unknown,iOS,Audience 1,US,Georgia,"Bulloch, Georgia, United States",Statesboro,Unknown,female,18 - 24,1998,Several times a year,At least once a month,Several times a year,Several times a year,At least once a month,Several times a year,Several times a year,divorced,one,high_school,employed_for_wages,finance_and_insurance,black,lower_i,en,faculty_staff,twentysix_to_fifty,30458 US,30458,South,South Atlantic,12,507,Savannah,0.85,
438252096,2022-12-06 02:41:07,2022-12-06 02:41:42,Unknown,iOS,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Fort Benning,Unknown,male,25 - 34,1989,At least once a week,At least once a month,At least once a month,Several times a year,At least once a week,At least once a week,At least once a month,married,one,university,employed_for_wages,transportation_and_warehousing,white,middle_i,en,not_work,greater_than_fivethousands,31905 US,31905,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.77,
2053742512,2022-11-28 15:53:34,2022-11-28 15:55:14,Unknown,Android,Audience 1,US,Georgia,"Clayton, Georgia, United States",Riverdale,Unknown,male,45 - 54,1968,At least once a week,At least once a week,At least once a month,At least once a month,At least once a week,Several times a year,Never,single,one,high_school,employed_for_wages,hotel_and_food_services,black,middle_i,en,administrative_clerical,fivehundrendsone_to_thousand,30236 US,30274,South,South Atlantic,13,524,Atlanta,2.28,
530139716,2022-11-29 00:47:34,2022-11-29 00:47:43,Unknown,Web,Audience 1,US,Georgia,"Columbia, Georgia, United States",Grovetown,Unknown,male,35 - 44,1978,At least once a week,Never,At least once a month,At least once a month,At least once a month,Never,Several times a year,single,zero,high_school,employed_for_wages,information_services_and_data,black,lower_ii,en,prefer_not_to_say,hundrendone_to_twohundrendsfifty,30824 US,30813,South,South Atlantic,12,520,Augusta-Aiken,1.08,
1904806752,2022-12-02 06:11:32,2022-12-02 06:12:03,Unknown,Web,Audience 1,US,Georgia,"Camden, Georgia, United States",Kingsland,Unknown,male,25 - 34,1992,Several times a year,Several times a year,Several times a year,Several times a year,Several times a year,Several times a year,At least once a month,married,one,high_school,employed_for_wages,construction,black,middle_ii,en,supervisor,fiftyone_to_hundrend,90003 US,31548,South,South Atlantic,1,561,Jacksonville,0.77,
-835292979,2022-12-05 17:49:29,2022-12-05 17:50:22,Unknown,Android,Audience 1,US,Georgia,"Richmond, Georgia, United States",Augusta,Unknown,female,25 - 34,1991,At least once a month,Several times a year,Once a year or less,Never,Several times a year,Never,Never,living_with_partner,one,university,homemaker,other,white,lower_i,en,not_work,do_not_work,30906 US,30906,South,South Atlantic,12,520,Augusta-Aiken,0.51,
1825719298,2022-12-01 00:26:06,2022-12-01 00:26:54,Unknown,Web,Audience 1,US,Georgia,"Pierce, Georgia, United States",Blackshear,Unknown,male,35 - 44,1979,At least once a month,At least once a week,At least once a week,Several times a year,At least once a week,At least once a month,At least once a month,separated,zero,vocational_technical_college,self_employed,health_care_and_social_assistance,asian,lower_i,en,c_level_executive,hundrendone_to_twohundrendsfifty,31516 US,31516,South,South Atlantic,1,561,Jacksonville,0.9,
-2011287161,2022-11-28 16:45:48,2022-11-28 16:46:27,Unknown,Android,Audience 1,US,Georgia,"Coffee, Georgia, United States",Douglas,Unknown,female,45 - 54,1975,At least once a week,Several times a year,At least once a month,At least once a week,Several times a year,At least once a week,At least once a week,married,one,university,employed_for_wages,education,black,middle_ii,en,supervisor,thousandone_to_fivethousands,31033 US,31533,South,South Atlantic,12,525,"Albany, GA",0.72,
-1772022982,2022-11-29 06:06:29,2022-11-29 06:07:23,Unknown,iOS,Audience 1,US,Georgia,"Wilkes, Georgia, United States",Washington,Unknown,male,18 - 24,2004,Never,Never,At least once a week,Never,Several times a year,At least once a week,Never,married,zero,university,military,other,black,lower_i,en,not_work,do_not_work,30673 US,30673,South,South Atlantic,10,520,Augusta-Aiken,2.37,
1026624760,2022-12-11 16:47:59,2022-12-11 16:48:36,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,35 - 44,1986,Several times a year,At least once a month,At least once a week,At least once a month,At least once a week,Several times a year,At least once a month,married,one,vocational_technical_college,homemaker,other,white,high_ii,en,prefer_not_to_say,thousandone_to_fivethousands,,31907,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.63,
-782890917,2022-11-28 19:49:28,2022-11-28 19:51:45,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,35 - 44,1981,At least once a week,At least once a month,At least once a week,At least once a week,At least once a week,At least once a week,Never,married,two,postgraduate,employed_for_wages,finance_and_insurance,white,middle_i,en,prefer_not_to_say,greater_than_fivethousands,31903 US,31907,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.9,
312701771,2022-11-29 08:07:52,2022-11-29 08:08:25,Unknown,Web,Audience 1,US,Georgia,"Bibb, Georgia, United States",Macon,Unknown,female,35 - 44,1979,At least once a month,At least once a week,At least once a week,At least once a month,At least once a month,Once a year or less,At least once a month,married,one,postgraduate,self_employed,broadcasting,hispanic,high_i,en,owner_partner,hundrendone_to_twohundrendsfifty,07208 US,31210,South,South Atlantic,8,503,Macon,0.61,
-1424809776,2022-12-05 06:40:02,2022-12-05 06:40:36,Unknown,Web,Audience 1,US,Georgia,"Emanuel, Georgia, United States",Swainsboro,Unknown,female,35 - 44,1984,At least once a week,At least once a week,At least once a month,Several times a year,At least once a week,At least once a month,At least once a month,married,one,high_school,employed_for_wages,marketing_sales,white,middle_ii,en,sales_staff,hundrendone_to_twohundrendsfifty,79762 US,30401,South,South Atlantic,12,520,Augusta-Aiken,0.42,
-2039750237,2022-11-28 15:54:12,2022-11-28 15:54:34,Unknown,iOS,Audience 1,US,Georgia,"Carroll, Georgia, United States",Carrollton,Unknown,female,18 - 24,1999,At least once a week,Never,Never,Never,Several times a year,Several times a year,Never,married,one,high_school,homemaker,other,white,lower_ii,en,not_work,do_not_work,30116 US,30116,South,South Atlantic,3,524,Atlanta,0.44,
-45073721,2022-11-28 16:42:41,2022-11-28 16:43:02,Unknown,Web,Audience 1,US,Georgia,"Ben Hill, Georgia, United States",Fitzgerald,Unknown,male,35 - 44,1979,At least once a week,At least once a week,At least once a month,At least once a week,At least once a month,At least once a week,At least once a week,single,zero,high_school,unemployed_looking,construction,white,lower_i,en,craftsman,two_to_five,31072 US,31750,South,South Atlantic,8,525,"Albany, GA",0.9,
-1067262023,2022-11-28 15:53:19,2022-11-28 15:53:47,Unknown,Web,Audience 1,US,Georgia,"Dekalb, Georgia, United States",Stone Mountain,Unknown,female,35 - 44,1979,At least once a week,At least once a week,At least once a month,At least once a week,At least once a month,At least once a week,At least once a week,single,three,high_school,homemaker,homemaker,black,middle_ii,en,other_non_management,two_to_five,27856 US,30083,South,South Atlantic,4,524,Atlanta,0.61,
-1899078589,2022-12-11 02:41:23,2022-12-11 02:41:47,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,25 - 34,1994,At least once a week,At least once a month,At least once a week,Once a year or less,At least once a week,Never,At least once a week,single,zero,postgraduate,employed_for_wages,information_other,other,lower_ii,en,faculty_staff,twentysix_to_fifty,31909 US,31909,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",1.26,
1054811360,2022-12-09 08:49:21,2022-12-09 08:49:50,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,45 - 54,1977,At least once a week,At least once a week,At least once a week,At least once a month,At least once a month,At least once a month,At least once a month,married,one,vocational_technical_college,employed_for_wages,manufacturing_computer_and_electronics,black,middle_i,en,supply_manager,hundrendone_to_twohundrendsfifty,,31909,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",1.08,
-1922971900,2022-12-02 19:49:26,2022-12-02 19:49:51,Unknown,Web,Audience 1,US,Georgia,"Toombs, Georgia, United States",Lyons,Unknown,female,35 - 44,1986,At least once a month,At least once a week,Several times a year,Once a year or less,At least once a month,Never,Never,single,zero,vocational_technical_college,self_employed,other,white,high_i,en,prefer_not_to_say,two_to_five,30436 US,30436,South,South Atlantic,12,507,Savannah,0.42,
-731988726,2022-12-01 03:47:58,2022-12-01 03:48:28,Unknown,iOS,Audience 1,US,Georgia,"Warren, Georgia, United States",Warrenton,Unknown,female,18 - 24,2000,At least once a week,Several times a year,Several times a year,Never,At least once a week,At least once a week,At least once a month,married,one,university,employed_for_wages,education,black,lower_ii,en,faculty_staff,fiftyone_to_hundrend,30434 US,30828,South,South Atlantic,10,520,Augusta-Aiken,0.44,
1639238640,2022-11-28 17:37:52,2022-11-28 17:38:29,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,25 - 34,1989,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,married,zero,university,employed_for_wages,information_services_and_data,white,high_ii,en,owner_partner,fivehundrendsone_to_thousand,30303 US,31909,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.77,
1167964833,2022-11-28 17:32:47,2022-11-28 17:33:09,Unknown,iOS,Audience 1,US,Georgia,"Peach, Georgia, United States",Fort Valley,Unknown,female,25 - 34,1989,At least once a week,At least once a month,At least once a week,At least once a month,At least once a week,At least once a week,At least once a week,single,zero,postgraduate,employed_for_wages,education,black,lower_ii,en,administrative_clerical,fiftyone_to_hundrend,31047 US,31030,South,South Atlantic,8,503,Macon,0.51,
650352005,2022-12-01 00:09:16,2022-12-01 00:10:04,Unknown,Web,Audience 1,US,Georgia,"McDuffie, Georgia, United States",Thomson,Unknown,male,45 - 54,1977,At least once a week,At least once a week,At least once a month,At least once a month,At least once a week,At least once a week,At least once a week,separated,zero,high_school,employed_for_wages,manufacturing_computer_and_electronics,white,lower_ii,en,prefer_not_to_say,six_to_ten,30824 US,30824,South,South Atlantic,10,520,Augusta-Aiken,1.08,
897558742,2022-11-28 16:58:37,2022-11-28 16:59:13,Unknown,Android,Audience 1,US,Georgia,"Gwinnett, Georgia, United States",Norcross,Unknown,male,45 - 54,1973,At least once a week,At least once a month,At least once a month,At least once a week,Several times a year,At least once a week,At least once a week,living_with_partner,zero,university,self_employed,other,white,lower_ii,en,not_work,one,31404 US,30071,South,South Atlantic,7,524,Atlanta,1.92,
-1361817373,2022-11-28 16:30:35,2022-11-28 16:31:18,LGE,Web,Audience 1,US,Georgia,"Bartow, Georgia, United States",White,Unknown,female,> 54,1961,At least once a week,At least once a week,At least once a month,At least once a month,At least once a week,At least once a week,At least once a week,widowed,two,high_school,self_employed,construction,white,lower_ii,en,owner_partner,six_to_ten,30184 US,30184,South,South Atlantic,11,524,Atlanta,2.15,
